gmap_id,review_count,review_text_count,response_count
0x80c2c85e282dfd69:0xc71ef99f0fbb82d5,78,32,0
0x80c2c86087ee7f41:0xf14124fc2a3f5655,78,53,39
0x80c2c8608a6150cb:0x9e21a2ce1a1fe1e8,144,120,0
0x80c2c8609407ee6f:0x5c59287bb45249a9,54,23,0
0x80c2c860a378391d:0x8550abff47752e61,176,70,0
0x80c2c863c44e4407:0xf2c8f9f4aeb6ec5,650,341,0
0x80c2c8686366009f:0x1df89068a2df07f4,78,46,0
0x80c2c86872aa3e3d:0x9581ab0e60d02e51,401,203,0
0x80c2c86aee1dc0fd:0x5a0a41eb48e43c53,306,180,112
0x80c2c86b7b396f21:0x9294c0e72ea05d60,78,64,0
0x80c2c86b8f07475d:0xfa68aab567d746d,68,39,0
0x80c2c86ef1e21685:0xddb3f91ef25f8ac,658,210,0
0x80c2c86f1ea825fd:0xb6a199d86ddbf64e,58,42,0
0x80c2c86feb3385ad:0x9356ccfe5a30864f,266,101,0
0x80c2c871f1bfc3df:0xe3ce4b3e8e6896ef,414,200,104
0x80c2c8784afc4013:0x8494daa4bc8f0c18,213,204,0
0x80c2c8784afc4013:0xae8722b0ff5455b6,78,49,47
0x80c2c8785c41c5ab:0x2f9e0906d37e7afd,84,34,0
0x80c2c878842c8493:0x14f6e0d2426768b4,218,136,217
0x80c2c87dd381ce4b:0xdb632151d1819d72,64,28,0
0x80c2c87e47146a89:0x3bd5c537c5de1ac,228,93,0
0x80c2c87f9c380987:0xcd88a039d06656f,58,24,0
0x80c2c88030aa0d27:0xd06460548fcbdfc1,3334,1482,9
0x80c2c881720cb889:0x59d66f975a1e70c7,58,34,0
0x80c2c882a6c411fb:0xfb59ed4b15ec5568,58,27,0
0x80c2c88691aeaf27:0x39833d6487dcf0e0,58,20,0
0x80c2c886f47f1f17:0x623d9a63b8b9feec,85,42,0
0x80c2c88813831f93:0x2eb412a6b2877fa3,58,29,0
0x80c2c88ce1fcdd81:0x60607d59df1ee5f0,165,61,10
0x80c2c88d2ee94ad5:0xec824ef567773934,127,63,0
0x80c2c8919ac73267:0xe97b515342f7e407,58,29,0
0x80c2c892ff055e0d:0x98da749c52e6520b,55,28,1
0x80c2c895855e62bb:0x12394c4eefe2db49,178,61,4
0x80c2c896c1876d13:0x9ddde4f555023cb7,125,73,2
0x80c2c897ed99f563:0x6f2c400ba90114bb,133,100,56
0x80c2c89ac6c555af:0x6f4f48de1cd49f7f,95,44,0
0x80c2c89d2f2a4345:0xd810f29c05788bde,58,33,0
0x80c2c89db87891af:0x7e096ed3c3dfae27,104,53,37
0x80c2c89f239eaa45:0x3a839f0da286ffda,75,36,51
0x80c2c89f52e91ae7:0xf2809f5a3984cfba,88,45,0
0x80c2c8a1bf1573d9:0xa544c2898c06d4f1,124,68,0
0x80c2c8a1e00ad0d7:0xf3e011fe792819d9,155,116,100
0x80c2c8a286a6e9bd:0x213dbedebb5d6ee0,138,91,70
0x80c2c8a3ed63b78f:0xa3602b10325da3c6,98,90,0
0x80c2c8a5e9d1f671:0x768c2f8d38f55dbd,58,25,0
0x80c2c8a81e507f13:0xa4e0c223fa0743ae,55,34,5
0x80c2c8a8272310c9:0x4bb7bff569e6290e,191,148,109
0x80c2c8ab7b8ac6c3:0xd807eeeb8de22685,98,52,0
0x80c2c8aca20bb145:0xa6cd8d64e2f810e4,416,320,12
0x80c2c8b107ba534f:0x26139bf0de9bcfec,3146,1491,0
0x80c2c8b4749a0841:0xb0db45cb0cb5812e,78,46,0
0x80c2c8b5a4e833e7:0x5e2b0ad14951899b,76,46,0
0x80c2c8baaaf815b1:0xe80f4a9e523926cc,278,97,70
0x80c2c8bbaaaaaaab:0x3c43d3a8f579b493,98,50,0
0x80c2c8c3e58fb683:0x3faf1c1f9d186235,68,25,0
0x80c2c8c64edbc81f:0x55ee9442331fba8c,128,80,27
0x80c2c8cac039dbdd:0x4b49930d2cbe5b81,68,38,0
0x80c2c8cc1baab62f:0x29e02d8396ee4c14,57,47,0
0x80c2c8cd8daed333:0x777b94ecde350231,58,34,0
0x80c2c8cea08f74d7:0x5a704e51775c0c36,222,114,0
0x80c2c8dda9cd7c47:0xf6753689ab57e467,96,85,31
0x80c2c8dfeb865905:0x20be3a687024e5ca,65,52,42
0x80c2c8e00336cb0d:0x41f147376316f70f,75,29,0
0x80c2c8e05390c901:0xa42886f25463dcfe,152,68,28
0x80c2c8e0854acca1:0xc80662b5dc8ae8d5,65,57,24
0x80c2c8e834b89ea9:0xf88170d04d3c59ff,376,166,0
0x80c2c8e9cc12990f:0x61f30da041802bb0,193,103,0
0x80c2c8ed6ce1e29d:0x28d84de487f17100,58,33,0
0x80c2c8ed853798cd:0xd8a56fd0b733eba2,77,57,0
0x80c2c8f2f73dc403:0x80e1620c7d216828,73,32,0
0x80c2c8f6af41e5df:0x85b5109af24b7365,248,97,0
0x80c2c8f7a8bf384d:0xf741637599ba3185,116,63,0
0x80c2c90024ec398f:0x5ed51ce9823ca13d,128,71,35
0x80c2c9004d0441d5:0xcb453383ba7ea44c,76,61,0
0x80c2c900549b9e33:0xb0680a80df199acf,128,54,0
0x80c2c9016689e8af:0xffe74b15e43bf8b8,86,53,0
0x80c2c9019cd9b0a1:0xcaeea9a024ee40e9,86,50,74
0x80c2c901a7cd8c99:0x87ebd9851d291e6c,153,86,27
0x80c2c9041633434d:0xb5db4ec5cb7e1594,58,25,0
0x80c2c9061071fff7:0x19f4c9f63e07ab6,146,72,0
0x80c2c9061eba3a21:0x3432b7e294050c59,58,29,0
0x80c2c9078c6ab73b:0x8d86b45d472c939a,168,74,0
0x80c2c907ea2dc64f:0x896cb97a6b7498b7,74,35,0
0x80c2c90d67703203:0x491eb1543289db15,184,96,0
0x80c2c90f9e76d67b:0xb6e6494be5915dec,88,56,0
0x80c2c9108879e5b7:0xf8b09eca50618e43,86,51,85
0x80c2c91126203be3:0xa0866da8c8ab013e,52,27,0
0x80c2c9112686a795:0x6739c7892c200f86,147,87,0
0x80c2c914028b5b65:0x7fe74eba0afa8157,303,140,0
0x80c2c914464236c9:0x89613977ee434be2,677,247,2
0x80c2c915ea261399:0x58014718c0bbccb8,78,41,0
0x80c2c915ec2e755f:0x5d75cbeaaa7e5c5d,368,176,0
0x80c2c9163b64415b:0xcb43fc918a3ea37e,105,60,0
0x80c2c916c235d959:0xcef579c9cb0e9528,139,58,124
0x80c2c916c94b846f:0x17d802c07624838f,78,59,1
0x80c2c916ce88c697:0x4b22564bf718bc76,148,112,35
0x80c2c916eb17603d:0xeec253fddd97dd4c,398,167,10
0x80c2c916f135cf75:0xe9cf50202b11b15d,57,35,7
0x80c2c917cb484ccb:0x56a4c61f1aa8b5fa,938,470,0
0x80c2c9186d834d03:0x63be54984e25c484,478,290,4
0x80c2c91870ebf601:0xd02fc5845d12708,163,87,0
0x80c2c91890eb2157:0xa55f989a2b6c3d58,56,31,0
0x80c2c91c2d5344f3:0xe661ca6fef0fe4be,278,117,0
0x80c2c91c6c080001:0xaa58406d3f023ac9,408,313,2
0x80c2c91c8cc12203:0x330762646bc15f0a,508,197,27
0x80c2c91daf849599:0x43b7574009bfe305,78,53,1
0x80c2c91ff9396cfb:0x3ea3a4e5288f9a99,102,40,0
0x80c2c91ffae6ed3f:0xd903e651209f1205,65,28,0
0x80c2c91ffcfd99d1:0x1925219edb74f315,686,336,10
0x80c2c920ddc1a6ff:0x542638209c48bd6a,132,63,0
0x80c2c920f1e69a95:0xb8f07c79a98ace32,858,467,0
0x80c2c9212c44c517:0xf22a85ab740f0086,562,322,528
0x80c2c9212e4ba12f:0x63850ac669535aa6,107,47,0
0x80c2c9213ca781c1:0x11de71008a42d125,78,46,0
0x80c2c92167d92475:0x2a12c3f20031d5ef,187,69,0
0x80c2c9216b8a4b97:0xb3be47c01b224377,173,93,40
0x80c2c922dfb628b9:0xee563d065ee8cae8,111,63,15
0x80c2c922efb67149:0xd0baf602e588b75e,248,140,0
0x80c2c922fb1b159f:0x4c19654df39ea035,277,102,0
0x80c2c9230dca9495:0xed76c1ab0804f64b,78,38,46
0x80c2c9233308bcf7:0xe5598809e9443e4e,439,266,0
0x80c2c9233a5007c3:0x991994ffdb739e65,75,39,0
0x80c2c9233e1c999f:0x37c3d5ac409f60d7,56,33,35
0x80c2c9234722defb:0x8febddd9790c904a,75,38,15
0x80c2c923dc02340b:0xe7913d51708b7c83,142,65,0
0x80c2c923eaf9fbdb:0x5446bb11a57cf28b,98,57,0
0x80c2c924afe16753:0x8ab234eb63d3d3cb,75,60,4
0x80c2c925ef998ad7:0xf70f00d52c251006,78,32,0
0x80c2c92724ee809b:0xf9e35b9512531357,208,113,0
0x80c2c9294ca56389:0x63d3348fc61749cb,65,36,0
0x80c2c92acb14cb59:0xb0fce7a7f1497546,68,38,0
0x80c2c92e951aef4d:0x63310c18de31f9f8,58,30,0
0x80c2c92f719c2c4d:0x5cbbb4ce1621b250,78,26,0
0x80c2c9345ed45525:0x4d4e3901c173cf45,212,105,4
0x80c2c9361ce226f7:0x4c9458acb1d96322,224,88,0
0x80c2c937d05f5101:0x10b0c3efc67f80f7,53,21,0
0x80c2c937d122395b:0xf92db39f16b7c7b8,95,55,0
0x80c2c937da53aca1:0x87b08468829d047a,58,34,0
0x80c2c937ed416d93:0xe9a437b9cdd98b0,194,99,0
0x80c2c9383af0a587:0xb1364998eee0885e,56,28,1
0x80c2c938bbf867df:0x59a68d157abf259e,78,42,31
0x80c2c93922a8448b:0x54166a74a2e79dbb,77,38,0
0x80c2c939305df523:0x1894a0e916917d8e,117,75,0
0x80c2c9394a90b53b:0xa4b2e9935384e390,78,43,0
0x80c2c93b6d0736d1:0xed70d49ff2700ce5,68,24,0
0x80c2c93c67d65c97:0x892df9a4fc9e8c56,106,62,0
0x80c2c93c957b0d6b:0x7132cf8fdc919fff,73,37,72
0x80c2c93cc751e595:0xf35700af43663d9c,185,80,0
0x80c2c93cd8d4fc9f:0x865127a383736744,57,43,0
0x80c2c93e0bdc3445:0x476d6749848e575e,146,70,0
0x80c2c93e756bf573:0xa9d090acdc974f34,87,42,0
0x80c2c93e768c842d:0x1ae1c90880161afb,138,85,0
0x80c2c93e9cbcba23:0xc76108b87b1c677,53,23,0
0x80c2c93e9f38b10b:0xddb9a82887113ad6,66,18,3
0x80c2c93ea5598975:0x640b451bd8794572,158,82,0
0x80c2c93eac2665f9:0x6498edb155f00ac8,247,72,0
0x80c2c93ee0064775:0x7514ae0aeb7166f7,57,38,0
0x80c2c93eec34eee9:0x170512af6468df86,117,53,94
0x80c2c94083399b1d:0x69a2236f99dc186a,118,79,117
0x80c2c9409a5d9f5f:0x65b03a946350497f,1318,1171,0
0x80c2c9411e8d9043:0x3f2089b45b695d31,84,52,0
0x80c2c94169246f25:0x794da6c815d53ada,546,225,0
0x80c2c943c1604e47:0xf0181c5ca828a2c4,188,85,0
0x80c2c94486810873:0x27debf2912189202,56,32,0
0x80c2c946df61a655:0xdbfc27da60ab7b99,608,158,0
0x80c2c949e0ea4153:0xb0c1c783143b22ce,408,213,0
0x80c2c94a5a3407b1:0xdb61d740c753bda4,732,358,218
0x80c2c94a6906d2a9:0x56551e0953e6f9d6,98,85,43
0x80c2c94aa92dfc27:0x4e16d5157a192257,358,126,0
0x80c2c94bb03ebdc5:0xfba158010a837010,97,56,0
0x80c2c953d08fa385:0xd183b38fe66f4e67,147,95,8
0x80c2c953d50ebf4f:0x4b7ebdca20739faa,56,43,0
0x80c2c954d4d3f0b3:0x8b31012e99866045,52,27,0
0x80c2c95670e94189:0xa3826cceff964b1b,105,60,0
0x80c2c9583814f55f:0x502dd844a6a8996,67,37,0
0x80c2c9599b3cb32f:0xbf3d785208481bdf,58,38,0
0x80c2c95b6f373c7b:0xd8f9d43d28f25c8c,144,68,0
0x80c2c95c6e4918eb:0x6ee4a87debdbf38e,192,94,0
0x80c2c95e35e83403:0xa19bd2b898df0a2,168,76,0
0x80c2c96080acc705:0xc48d6503ab933b7c,85,52,23
0x80c2c96729858e41:0x33705441ab252b2a,68,31,0
0x80c2c96783ef376f:0x5537b65fbf32c307,54,14,1
0x80c2c967d81f23e9:0xf266ae9d7f91b57c,1579,609,0
0x80c2c96b3544026b:0x78a0d021924d7f5,78,30,0
0x80c2c96ee5759baf:0x51e9b3daad2f0a1d,88,51,0
0x80c2c971f16f512f:0xa1eb4b2d787d8548,98,57,0
0x80c2c97400abbc59:0xc62b6ca93a9fa53,123,42,1
0x80c2c977fb9b55f9:0x94b67b4fec961c4d,58,24,0
0x80c2c97a8061da9b:0x2d4008278f0d90ef,282,108,0
0x80c2c97b64925275:0xc350750c16d50299,64,21,0
0x80c2c9800bbed4c7:0xaef136055c13d0b,66,54,1
0x80c2c981da563c5f:0x85ce70065347696d,170,85,0
0x80c2c98888ed83ed:0xc3330bc29d99f9b9,58,45,3
0x80c2c9897b5a0039:0xe787a6d8e44e4e0d,58,34,0
0x80c2c98afc213073:0xba24dc3ec0a4c070,78,36,0
0x80c2c99a847af0f1:0xf7883f5558b685df,75,51,1
0x80c2c99dc0061a27:0x9f8149e4bbc42b83,105,43,0
0x80c2c99e2e017971:0xeb60b205b61123ab,1110,613,0
0x80c2c99e3276c697:0xda718ddb57154238,124,69,0
0x80c2c99f0205446f:0x87e08cd9d5b00c2c,378,350,0
0x80c2c99f434e78c9:0x33fdf9ea76fd9fc5,97,54,4
0x80c2c9a24c80e7a1:0xee2b36b6d84f7dce,85,53,0
0x80c2c9a329d4c82f:0xd936f15eeb4b85ac,108,56,0
0x80c2c9a6288a6791:0xf36cf0537adfa564,172,68,5
0x80c2c9a637d2ff81:0x96c532b48dab4845,94,92,52
0x80c2c9a6c930bc3f:0x241a5ff6417ef23,78,59,50
0x80c2c9a6d2ff3903:0xe0a9c59ec9892e55,65,44,0
0x80c2c9b187b78453:0x225c1d4caccefde3,78,35,4
0x80c2c9b193abf17b:0x26a745017557625a,74,46,0
0x80c2c9b405e5de59:0xc2d4c9a64042e55,58,28,2
0x80c2c9b585eee685:0x688e2248218dcdf8,158,73,0
0x80c2c9b59a652495:0x119b918aa9a89e2c,57,35,9
0x80c2c9bf3988df83:0xc36a077139b4715d,58,31,0
0x80c2c9c085dd4ce9:0x205ca10f30f7d79e,205,125,0
0x80c2c9c1229b6bdf:0xc19f6a15cd86617e,128,77,83
0x80c2c9c3ef0c8fa7:0x35bc82db6fd92d7a,144,108,118
0x80c2c9c3ef6eeb03:0xaa94614e0a0ff857,53,19,0
0x80c2c9c3ef92346b:0x885c3478ad53b774,64,55,5
0x80c2c9c82b178835:0x760ba81e92176951,128,95,122
0x80c2c9c99f237da1:0xd90e0b288a1d1245,68,31,0
0x80c2c9c9bbdafd15:0xdfb7958ed0237009,108,61,0
0x80c2c9caf8e00ac9:0xbcced654f2374b67,58,23,0
0x80c2c9ccdda554f1:0x88845702805e49cd,328,136,0
0x80c2c9cd40b6656f:0x4fbb07cfdf326651,196,121,1
0x80c2c9cd4ebb1a73:0x999becbe2f66afa4,437,189,0
0x80c2c9d081b9c2ff:0x91f99147268315d,178,146,0
0x80c2c9d2ab02fc11:0x324b28afb93a4b79,58,52,1
0x80c2c9d32af26b73:0xe556c79b95045f66,147,67,0
0x80c2c9d9003aebed:0x656f917f068452c3,58,41,0
0x80c2c9da68adf8f5:0x49a4f445b815907,101,46,0
0x80c2c9dbbdaf83c3:0xff29b110437e12a,98,43,0
0x80c2c9dc46c2c925:0xcc99481cf52eade9,638,376,0
0x80c2c9e6aaaaaaab:0x37625e8cd561b5fa,1540,1324,1273
0x80c2c9e71640a969:0x2fc4c935d1ca9781,116,46,0
0x80c2c9e84728dd25:0xfafa89ecce9ae1ca,88,39,22
0x80c2c9eb5c2ff9c3:0xf42ec4c1a572ff79,88,77,10
0x80c2c9ee515c0819:0x29c42cfca300f0ab,67,37,16
0x80c2c9eef6689ac3:0xb474e967ba09af02,58,32,1
0x80c2c9ef28c0190d:0x2cbcf991f6bf9a31,58,42,57
0x80c2c9f5e24b5dc7:0x7eb14cc6b918f14a,108,43,0
0x80c2c9fb98b30dbd:0x888fbd6f2f2f1b6,77,31,0
0x80c2c9fbdc4a7ad1:0xbc585733190cbe65,87,51,0
0x80c2ca09e315f0e5:0x5c3dc78f2a073b0a,58,30,0
0x80c2ca130b55b0d3:0xbd92411099bb1f9b,162,102,0
0x80c2ca137b37f2a7:0xd834c9d1bb3a8216,71,36,0
0x80c2ca1bf8085553:0xd8ddd2e50c78cf68,199,112,0
0x80c2ca1c3dff2eef:0x4e1b449db3fccd2b,2274,1024,0
0x80c2ca1ccbef63e1:0xc1de04e868a9c045,86,65,7
0x80c2ca25763d431b:0x7b05b32ac4d9056d,106,61,19
0x80c2ca2856e658a9:0x150ba26cb351a1c9,365,216,0
0x80c2ca2c97c483e5:0x305be82d759f9133,73,35,0
0x80c2ca39ecf68ba9:0x1f028793c4cc3c7f,58,41,0
0x80c2ca3bdd2f1ac9:0x42df42993159f850,68,49,55
0x80c2ca4065f9b6a5:0xa041f928ad6493a1,98,57,0
0x80c2ca40edbb6439:0xe17a0a54d5c79084,53,27,0
0x80c2ca47c6f56da9:0x864666174e4febc9,145,85,0
0x80c2ca47cadd84eb:0x274130287f1abafe,85,55,2
0x80c2ca487b63ed6b:0xb699bfca57cc07bb,98,29,0
0x80c2ca553922efc3:0x5e526fdc71c5094d,563,317,0
0x80c2ca5967bded1f:0xda5c3c6ae3cb4af0,78,47,0
0x80c2ca6118d6593d:0x3f438b47747791a2,96,60,0
0x80c2ca656e363d35:0x5cca57eff38961bd,427,337,276
0x80c2ca6c29ff06c9:0x1f0f2b8571378b1f,238,212,162
0x80c2ca6c84387f37:0xbe9846ea0cdff188,74,44,8
0x80c2ca6e7677a9eb:0x7b5c3339a1918aa4,98,53,19
0x80c2ca708d87d201:0xbcea881e70da5010,157,84,3
0x80c2ca77543fec7f:0x695984638fe982a5,208,87,0
0x80c2ca775443bbb5:0x64a2eee82151cb87,78,40,29
0x80c2ca77dd39d603:0xe0af168874aa006b,235,115,57
0x80c2ca7a635a1c5f:0xf41fa204fedab7ce,614,258,0
0x80c2ca7d2fe6956b:0x5c26fac04fb8e9a,58,24,3
0x80c2ca7df357b329:0x277b5fd1cf590e3a,53,26,0
0x80c2ca7e12f5e439:0x20fe8e47c6497f77,496,216,146
0x80c2ca7e3828ceab:0x9249c5f83498c0,89,59,15
0x80c2ca7fac138fb1:0xf5a5d246a9cf35a1,55,42,19
0x80c2ca7fc85bbdd9:0x76d55389e50faa27,127,120,6
0x80c2ca7fe3c8e255:0xf4eb69d4c56ea9c3,68,33,58
0x80c2ca84b2977eff:0x5611b824168c8c4,58,36,0
0x80c2ca86aaaaaaab:0x10f47c10e0e8c3a6,55,25,0
0x80c2ca86ea427e3d:0xd72cec6cfb1cd904,356,206,0
0x80c2ca8764fddb2b:0x271ecad7686610ad,58,23,0
0x80c2ca87feb51daf:0xe79a513864ea93ab,88,56,0
0x80c2ca89e9329f3f:0x86484906e185bea6,54,45,2
0x80c2ca8b04dd40d7:0x355141764578d552,208,91,0
0x80c2ca8cc9220253:0xd5d16ad102b57ecc,624,450,411
0x80c2ca8dbaa2d903:0xd9bef3ea4ea4cddb,467,332,457
0x80c2ca934183e721:0x8087b46043679092,87,48,0
0x80c2ca936027d113:0xbfbdc7434e5eb32f,138,75,6
0x80c2ca9b337ef1e5:0xd7594c55fb897c94,328,177,0
0x80c2ca9e36f11c03:0x16cf9d7b3ed562a3,868,477,126
0x80c2caa2fd15cbc9:0x655d4991ab524f1,178,125,0
0x80c2caa314b3a323:0x537be1df1af11f69,73,35,0
0x80c2caa3ffffffff:0xe26ba6f087abc9ea,58,50,0
0x80c2caa763d29ab1:0x4a49c649b45d708d,28,15,0
0x80c2caa8c04c78dd:0xbfee1eae430a75ca,393,384,20
0x80c2caa9234ba853:0xe5843ec6725da6d9,78,47,5
0x80c2caa9ca2206b7:0x7939e2d27256b2e,213,185,0
0x80c2cab1d2f3830d:0xf6d80c147b21855a,118,76,46
0x80c2cab26c8decfb:0x9d23eeffc5a0ae4f,325,239,0
0x80c2cab71812cbd3:0x4ae56b6c08f44f1d,105,56,54
0x80c2cab90738f9f1:0x82c49ebd15eeac6f,78,36,0
0x80c2cabe877b0a71:0x353e7c0eda998b06,425,367,122
0x80c2cace6cf1b695:0xed7ea263f16df28a,323,120,0
0x80c2cad89e7fbdb7:0x823a3912fd7362ac,77,29,15
0x80c2cad99aed868d:0x3ba253c81b01bcac,347,126,0
0x80c2caed35b8e037:0xf2dd531ff3d63924,74,46,15
0x80c2caef3e27148f:0x500a9da6bfac5d7c,105,80,0
0x80c2caefaada1507:0xe0f39e7ed4a3d852,173,134,0
0x80c2caefe1be45c7:0x20be49032f7fcb98,88,45,0
0x80c2caf35e1a3815:0x68d2673c5a21cc60,58,42,0
0x80c2caf74a54e7a9:0xd514b21e6ba7dd58,93,49,0
0x80c2cb007463ce03:0x4616f6c23f26e7f2,84,31,20
0x80c2cb085addeebd:0x207b25433c56a5bb,78,43,0
0x80c2cb0bb5e4ff29:0xf52e0336ebbe7630,257,131,0
0x80c2cb12b8e4e9ff:0xc09c6b2c03256e9e,73,42,0
0x80c2cb1dba7be56f:0x5f3e73a63064ec7c,66,28,0
0x80c2cb2628c329d5:0xd4576d231e352e1,136,91,0
0x80c2cb26f9a05105:0xc93c69d4f146d92,108,81,9
0x80c2cb291a46bd13:0x83646e5106aa95db,58,34,0
0x80c2cb306be0a9e5:0x74e7f432cf9f81d0,138,65,0
0x80c2cb318373b097:0xc9212a21c56d23a5,515,364,0
0x80c2cb3deb8a0933:0x22ad80937b6d9ed4,68,28,0
0x80c2cb427fe66687:0x5e1899e1a80d565d,56,38,0
0x80c2cb42eea12f0f:0xa307d8952c386b3,173,100,0
0x80c2cb456f452a03:0xef9f90249cb38640,795,355,0
0x80c2cb45948b3c61:0xbefd2b1f2d80a86d,66,28,58
0x80c2cb4ed82168a3:0x42dfc6f906643f3e,55,24,0
0x80c2cb4f8f8ac747:0xf36a61ea6a399e02,4238,1348,0
0x80c2cb4fa2ec1c2d:0xb98e68063a99534e,1073,349,0
0x80c2cb4fdbbba5d3:0x93cb980c890de5de,1242,462,0
0x80c2cb4ffa374a15:0x44a3d36698cc0da4,278,116,26
0x80c2cb56cd705333:0xe924d87f84653408,118,40,0
0x80c2cb599fb67691:0x346be3a82ceb2b06,106,48,0
0x80c2cb5ba497857d:0x1fe7b43d15ad7298,70,27,0
0x80c2cb5d580d2891:0xfd8def8cf73def06,127,86,0
0x80c2cb5f168caff7:0xf2c71b977d580804,98,59,0
0x80c2cb5f3b70bbc7:0x76e71218cc8b3829,384,175,0
0x80c2cb5fdacaa36f:0xc8fb908135ad4bb8,50,32,17
0x80c2cb6153a65825:0x75c94b28acbdf5a8,75,36,0
0x80c2cb619018e565:0xc662ef2bbe6e175b,163,95,0
0x80c2cb61b21ba4f7:0xa079615f1545c6fd,56,32,7
0x80c2cb62294f0e31:0x786c61ebe92685e2,64,32,0
0x80c2cb6ba75cc5fd:0x6169c9b8be9e5197,87,49,0
0x80c2cb6c2b424ab3:0x55afd54557dca00e,68,26,0
0x80c2cb6c3b9fdc13:0x41e2c7231516d811,84,57,0
0x80c2cb6d2f3ac845:0x58f31414e0f2696e,88,63,18
0x80c2cb6e5f4c8a51:0x53db6e05a3044271,128,66,63
0x80c2cb6e8edcaacd:0xeb537a7100b9c4bf,57,32,0
0x80c2cb70ec5b3b9f:0xe9ce998aeb7537f6,94,46,0
0x80c2cb7496dabba3:0x9d571a5e07e9e6da,96,41,0
0x80c2cb7693c2af77:0xd8eca225d517c67c,56,38,8
0x80c2cb76eac2d561:0x4c457a0006addb6c,58,21,0
0x80c2cb7a4c412b75:0xae740e5dfbb4bae4,108,63,0
0x80c2cb7c8b0601cb:0xb5c6f5ddf742f3b7,223,110,0
0x80c2cb7cc30568fb:0x1ec2b2a3209e5d2d,544,264,0
0x80c2cb7d3f11aba9:0xbf72b2523aa997fb,55,31,0
0x80c2cb7e67a9c17d:0x4e3e42bd75f7ad,107,61,0
0x80c2cb7e7d94c627:0x960587af152e8953,1181,574,0
0x80c2cb7e8b7c34e9:0xb489e66458eb1161,249,211,154
0x80c2cb7ef424d639:0x42207240300f655b,88,59,48
0x80c2cb7f288e7d1b:0x7222c699faa5156e,155,121,4
0x80c2cb81b26db75d:0x64cf53f1d26c6124,524,488,446
0x80c2cb81ba004445:0x4614874bb5076e8c,167,95,4
0x80c2cb81d2277b05:0x9ca493acb6a62bd1,57,38,0
0x80c2cb82a4cfb65b:0xe2f1b31203321417,78,33,0
0x80c2cb86c50eaaab:0xbedefd9f40758ba7,66,31,7
0x80c2cb86d20c5e75:0xfd2ca1fba7722204,64,30,0
0x80c2cb895dcddeed:0xbec89fdb69f19905,58,44,1
0x80c2cb895f3e5475:0xe8a6bb516c48a4fe,433,188,28
0x80c2cb8b5fe3fdb7:0xed6101968905c183,577,287,178
0x80c2cb8b66dcda6d:0xf45f193a823d97db,58,33,0
0x80c2cb8bf0420a85:0xf93ef6af389d9d97,104,73,31
0x80c2cb8c06cc14b7:0x5d0fef61e42a5d8f,68,30,0
0x80c2cb8c64fe8903:0x894ac7e54266c45a,237,89,0
0x80c2cb8c9b31b5fd:0x592d2182905079e8,68,21,0
0x80c2cb8c9deec401:0xb6ee34053363fc12,93,29,0
0x80c2cb8ca4c55555:0xcabd2929264b3804,81,50,5
0x80c2cb8d04433607:0x40adc661175db361,108,49,0
0x80c2cb95a04ebdc5:0x6b4476180bc74e75,248,144,42
0x80c2cb97cd6c931d:0xcd3ad7e7039bfe3f,158,125,0
0x80c2cb9bce925e61:0xfb6a6d529f84a27,58,26,0
0x80c2cb9dfa9321bd:0xfa80b63d448ff74e,68,21,0
0x80c2cba5304e4be7:0x48526754956965fc,65,30,0
0x80c2cbaf7119b77d:0xb878d1e5a98270e5,118,72,12
0x80c2cbbace5de24f:0xc09bd4cefaae1a7b,174,68,44
0x80c2cbcc0c5e34b5:0xc975c6199f4574d5,88,43,3
0x80c2cbcc8f676817:0xa5d8f27de4cb4110,68,21,0
0x80c2cbccec12576d:0x714dbb86543d5290,54,26,0
0x80c2cbceb0b910bd:0x61dd74c0add80226,55,18,0
0x80c2cbd61773f0b3:0x675f81972cfa0d64,55,32,0
0x80c2cbd61773f0b3:0x71437ced5ea2f8e1,113,50,0
0x80c2cbd6408c1ce1:0xe55e8414f264e1fa,68,37,0
0x80c2cbd675478725:0x7da1a1dd80b236d9,68,53,0
0x80c2cbd7b51a8b81:0x2b1604691bb6b67c,606,294,0
0x80c2cbd8b0733415:0x90e2b0956e67de74,73,30,0
0x80c2cbd9a3a950dd:0x3d13d6fa8d105eac,57,22,3
0x80c2cbe3a59b8083:0x99778e7449fe4db1,56,36,0
0x80c2cbea948dcf89:0x9b8c6e4c09bc6a96,78,37,0
0x80c2cbee5101419f:0x23c4087eccb2db,157,71,0
0x80c2cbf06481bb7d:0xe46819f6e381c815,168,95,102
0x80c2cbf0feb6069f:0xa9c9981fda6a5eb4,344,189,0
0x80c2cbf365cbdfa3:0x64b28d4aa869f5aa,78,58,55
0x80c2cbf3dc70d0fd:0x38b08ecb72203f8a,147,60,0
0x80c2cbf5991787cf:0x14d5e5622bbaf9f9,231,135,0
0x80c2cbf81ab4c46f:0x4208124367d18362,136,56,12
0x80c2cbf8ae1152bb:0x8f5fecc3a204d2de,57,52,0
0x80c2cbf9b9bcb1fb:0x1894c99ad01afcd1,706,374,0
0x80c2cbfa69abf717:0xeae5d770e683a567,136,71,0
0x80c2cbfa80c19197:0x8b0407579018b169,58,26,0
0x80c2cbfb5eae3c3f:0x1ee8cb2b983e3266,698,385,0
0x80c2cbfcb67f864f:0x6b52133f7e0a70b1,299,161,24
